InvoiceID,Date,CustomerID,ProductID,BusinessUnit,Region,SalespersonID,Quantity,UnitPrice,DiscountPct,Revenue,DiscountAmount,TaxPct,TaxAmount,NetRevenue
INV-2023-0206,2023-12-17,C069,P030,EU Export,France,S08,8,70.81,0.05,566.48,28.32,0.2,107.63,645.79
INV-2023-0207,2023-02-05,C051,P008,UK Domestic,South UK,S03,3,205.59,0.0,616.77,0.0,0.2,123.35,740.12
INV-2024-0208,2024-06-13,C028,P024,EU Export,Spain,S08,2,54.36,0.0,108.72,0.0,0.21,22.83,131.55
INV-2024-0209,2024-02-08,C064,P010,UK Domestic,North UK,S01,15,1627.38,0.1,24410.7,2441.07,0.2,4393.93,26363.56
INV-2024-0210,2024-04-16,C019,P001,EU Export,Germany,S07,30,2658.77,0.0,79763.1,0.0,0.19,15154.99,94918.09
INV-2024-0211,2024-10-17,C045,P036,UK Domestic,Midlands,S05,25,217.95,0.15,5448.75,817.31,0.2,926.29,5557.73
INV-2023-0212,2023-10-02,C063,P013,EU Export,Spain,S08,10,212.61,0.05,2126.1,106.3,0.21,424.16,2443.96
INV-2024-0213,2024-10-16,C078,P026,UK Domestic,North UK,S01,10,58.96,0.0,589.6,0.0,0.2,117.92,707.52
INV-2024-0214,2024-07-13,C020,P004,EU Export,France,S08,8,573.13,0.0,4585.04,0.0,0.2,917.01,5502.05
INV-2023-0215,2023-08-24,C019,P002,EU Export,Germany,S07,1,562.77,0.15,562.77,84.42,0.19,90.89,569.24
INV-2023-0216,2023-11-19,C034,P022,EU Export,France,S08,5,55.0,0.1,275.0,27.5,0.2,49.5,297.0
INV-2024-0217,2024-08-17,C007,P014,EU Export,Spain,S08,30,679.31,0.1,20379.3,2037.93,0.21,3851.69,22193.06
INV-2023-0218,2023-12-13,C051,P006,UK Domestic,South UK,S03,100,131.8,0.0,13180.0,0.0,0.2,2636.0,15816.0
INV-2024-0219,2024-11-28,C054,P019,EU Export,Germany,S07,10,2200.37,0.0,22003.7,0.0,0.19,4180.7,26184.4
INV-2023-0220,2023-05-30,C019,P006,EU Export,Germany,S07,25,128.64,0.0,3216.0,0.0,0.19,611.04,3827.04
INV-2023-0221,2023-02-25,C077,P032,EU Export,Spain,S08,40,92.99,0.15,3719.6,557.94,0.21,663.95,3825.61
INV-2023-0222,2023-05-28,C035,P026,EU Export,Spain,S08,20,61.8,0.0,1236.0,0.0,0.21,259.56,1495.56
INV-2024-0223,2024-09-07,C019,P007,EU Export,Germany,S07,10,382.13,0.05,3821.3,191.07,0.19,689.74,4319.97
INV-2024-0224,2024-03-18,C007,P032,EU Export,Spain,S08,5,92.52,0.0,462.6,0.0,0.21,97.15,559.75
INV-2024-0225,2024-10-26,C077,P031,EU Export,Spain,S08,25,691.82,0.05,17295.5,864.78,0.21,3450.45,19881.17
INV-2024-0226,2024-02-19,C007,P013,EU Export,Spain,S08,8,219.96,0.0,1759.68,0.0,0.21,369.53,2129.21
INV-2024-0227,2024-07-02,C043,P003,UK Domestic,North UK,S02,5,1242.29,0.05,6211.45,310.57,0.2,1180.18,7081.06
INV-2023-0228,2023-03-15,C068,P016,EU Export,Germany,S07,10,116.02,0.05,1160.2,58.01,0.19,209.42,1311.61
INV-2024-0229,2024-09-13,C029,P022,UK Domestic,North UK,S02,15,56.5,0.0,847.5,0.0,0.2,169.5,1017.0
INV-2024-0230,2024-10-19,C065,P021,UK Domestic,South UK,S04,30,82.97,0.1,2489.1,248.91,0.2,448.04,2688.23
INV-2024-0231,2024-06-22,C068,P023,EU Export,Germany,S07,20,53.02,0.05,1060.4,53.02,0.19,191.4,1198.78
INV-2024-0232,2024-07-23,C014,P032,EU Export,Spain,S08,30,85.77,0.0,2573.1,0.0,0.21,540.35,3113.45
INV-2024-0233,2024-09-14,C011,P011,UK Domestic,Scotland,S06,20,774.33,0.0,15486.6,0.0,0.2,3097.32,18583.92
INV-2024-0234,2024-09-08,C068,P016,EU Export,Germany,S07,1,116.93,0.0,116.93,0.0,0.19,22.22,139.15
INV-2024-0235,2024-04-17,C078,P020,UK Domestic,North UK,S01,5,246.08,0.05,1230.4,61.52,0.2,233.78,1402.66
INV-2024-0236,2024-02-08,C064,P004,UK Domestic,North UK,S02,25,553.83,0.0,13845.75,0.0,0.2,2769.15,16614.9
INV-2024-0237,2024-12-10,C028,P020,EU Export,Spain,S08,40,237.33,0.0,9493.2,0.0,0.21,1993.57,11486.77
INV-2024-0238,2024-11-25,C057,P003,UK Domestic,North UK,S02,8,1196.75,0.05,9574.0,478.7,0.2,1819.06,10914.36
INV-2023-0239,2023-03-06,C049,P011,EU Export,Spain,S08,15,811.44,0.0,12171.6,0.0,0.21,2556.04,14727.64
INV-2024-0240,2024-10-15,C077,P038,EU Export,Spain,S08,20,230.56,0.0,4611.2,0.0,0.21,968.35,5579.55
INV-2024-0241,2024-07-27,C004,P001,UK Domestic,Scotland,S06,8,2616.9,0.0,20935.2,0.0,0.2,4187.04,25122.24
INV-2024-0242,2024-08-05,C057,P014,UK Domestic,North UK,S02,5,736.44,0.15,3682.2,552.33,0.2,625.97,3755.84
INV-2023-0243,2023-11-18,C041,P006,EU Export,France,S08,25,127.0,0.05,3175.0,158.75,0.2,603.25,3619.5
INV-2023-0244,2023-07-01,C007,P022,EU Export,Spain,S08,15,56.77,0.0,851.55,0.0,0.21,178.83,1030.38
INV-2024-0245,2024-12-03,C012,P014,EU Export,Germany,S07,50,706.74,0.0,35337.0,0.0,0.19,6714.03,42051.03
INV-2024-0246,2024-05-02,C035,P009,EU Export,Spain,S08,75,55.98,0.0,4198.5,0.0,0.21,881.68,5080.18
INV-2024-0247,2024-10-29,C019,P007,EU Export,Germany,S07,1,378.19,0.05,378.19,18.91,0.19,68.26,427.54
INV-2023-0248,2023-10-13,C069,P015,EU Export,France,S08,50,298.47,0.0,14923.5,0.0,0.2,2984.7,17908.2
INV-2024-0249,2024-10-13,C064,P027,UK Domestic,North UK,S01,30,79.82,0.05,2394.6,119.73,0.2,454.97,2729.84
INV-2024-0250,2024-04-23,C011,P002,UK Domestic,Scotland,S06,40,524.75,0.05,20990.0,1049.5,0.2,3988.1,23928.6
INV-2024-0251,2024-08-24,C042,P004,EU Export,Spain,S08,3,531.39,0.05,1594.17,79.71,0.21,318.04,1832.5
INV-2023-0252,2023-11-21,C018,P016,UK Domestic,Scotland,S06,2,110.92,0.05,221.84,11.09,0.2,42.15,252.9
INV-2023-0253,2023-08-05,C065,P010,UK Domestic,South UK,S04,10,1533.49,0.0,15334.9,0.0,0.2,3066.98,18401.88
INV-2023-0254,2023-03-11,C035,P015,EU Export,Spain,S08,15,285.15,0.0,4277.25,0.0,0.21,898.22,5175.47
INV-2024-0255,2024-06-12,C069,P027,EU Export,France,S08,1,78.7,0.0,78.7,0.0,0.2,15.74,94.44
INV-2023-0256,2023-04-09,C020,P039,EU Export,France,S08,3,349.85,0.0,1049.55,0.0,0.2,209.91,1259.46
INV-2024-0257,2024-04-18,C059,P018,UK Domestic,Midlands,S05,1,104.13,0.0,104.13,0.0,0.2,20.83,124.96
INV-2024-0258,2024-01-18,C007,P011,EU Export,Spain,S08,1,781.16,0.0,781.16,0.0,0.21,164.04,945.2
INV-2023-0259,2023-10-31,C011,P018,UK Domestic,Scotland,S06,20,112.12,0.05,2242.4,112.12,0.2,426.06,2556.34
INV-2023-0260,2023-06-16,C015,P004,UK Domestic,North UK,S02,15,536.27,0.05,8044.05,402.2,0.2,1528.37,9170.22
INV-2023-0261,2023-01-31,C075,P002,EU Export,Germany,S07,15,562.93,0.05,8443.95,422.2,0.19,1524.13,9545.88
INV-2024-0262,2024-10-14,C060,P028,UK Domestic,Scotland,S06,8,71.21,0.05,569.68,28.48,0.2,108.24,649.44
INV-2023-0263,2023-03-18,C072,P018,UK Domestic,South UK,S03,25,103.57,0.0,2589.25,0.0,0.2,517.85,3107.1
INV-2024-0264,2024-05-06,C045,P025,UK Domestic,Midlands,S05,2,269.44,0.0,538.88,0.0,0.2,107.78,646.66
INV-2023-0265,2023-07-20,C014,P031,EU Export,Spain,S08,5,669.3,0.15,3346.5,501.98,0.21,597.35,3441.87
INV-2023-0266,2023-09-22,C016,P027,UK Domestic,South UK,S03,15,77.19,0.0,1157.85,0.0,0.2,231.57,1389.42
INV-2024-0267,2024-02-23,C060,P008,UK Domestic,Scotland,S06,100,198.77,0.15,19877.0,2981.55,0.2,3379.09,20274.54
INV-2024-0268,2024-05-11,C018,P022,UK Domestic,Scotland,S06,2,58.36,0.0,116.72,0.0,0.2,23.34,140.06
INV-2023-0269,2023-07-27,C041,P031,EU Export,France,S08,20,702.65,0.05,14053.0,702.65,0.2,2670.07,16020.42
INV-2023-0270,2023-11-18,C028,P012,EU Export,Spain,S08,75,362.92,0.0,27219.0,0.0,0.21,5715.99,32934.99
INV-2024-0271,2024-10-12,C049,P014,EU Export,Spain,S08,20,744.36,0.0,14887.2,0.0,0.21,3126.31,18013.51
INV-2024-0272,2024-10-16,C072,P014,UK Domestic,South UK,S03,5,716.9,0.05,3584.5,179.23,0.2,681.05,4086.32
INV-2024-0273,2024-11-09,C018,P020,UK Domestic,Scotland,S06,15,250.07,0.05,3751.05,187.55,0.2,712.7,4276.2
INV-2023-0274,2023-04-28,C060,P033,UK Domestic,Scotland,S06,3,573.29,0.0,1719.87,0.0,0.2,343.97,2063.84
INV-2024-0275,2024-12-15,C016,P030,UK Domestic,South UK,S03,10,66.66,0.0,666.6,0.0,0.2,133.32,799.92
INV-2024-0276,2024-10-14,C040,P017,EU Export,Germany,S07,8,114.94,0.05,919.52,45.98,0.19,165.97,1039.51
INV-2023-0277,2023-05-21,C035,P038,EU Export,Spain,S08,5,239.18,0.05,1195.9,59.8,0.21,238.58,1374.68
INV-2023-0278,2023-09-14,C064,P005,UK Domestic,North UK,S01,50,138.36,0.0,6918.0,0.0,0.2,1383.6,8301.6
INV-2023-0279,2023-07-12,C006,P006,EU Export,France,S08,10,124.59,0.0,1245.9,0.0,0.2,249.18,1495.08
INV-2024-0280,2024-09-16,C039,P008,UK Domestic,Scotland,S06,15,202.69,0.05,3040.35,152.02,0.2,577.67,3466.0
INV-2023-0281,2023-05-23,C015,P002,UK Domestic,North UK,S01,20,547.86,0.05,10957.2,547.86,0.2,2081.87,12491.21
INV-2023-0282,2023-12-17,C068,P028,EU Export,Germany,S07,15,66.06,0.1,990.9,99.09,0.19,169.44,1061.25
INV-2023-0283,2023-06-20,C009,P009,UK Domestic,South UK,S04,2,58.43,0.0,116.86,0.0,0.2,23.37,140.23
INV-2024-0284,2024-11-25,C004,P004,UK Domestic,Scotland,S06,10,547.81,0.1,5478.1,547.81,0.2,986.06,5916.35
INV-2023-0285,2023-09-07,C044,P002,UK Domestic,South UK,S04,3,554.95,0.15,1664.85,249.73,0.2,283.02,1698.14
INV-2024-0286,2024-12-11,C001,P037,UK Domestic,North UK,S02,15,1123.92,0.1,16858.8,1685.88,0.2,3034.58,18207.5
INV-2023-0287,2023-12-06,C045,P016,UK Domestic,Midlands,S05,20,110.86,0.0,2217.2,0.0,0.2,443.44,2660.64
INV-2023-0288,2023-01-29,C026,P023,EU Export,Germany,S07,5,54.62,0.05,273.1,13.66,0.19,49.29,308.73
INV-2024-0289,2024-12-14,C007,P022,EU Export,Spain,S08,10,56.64,0.1,566.4,56.64,0.21,107.05,616.81
INV-2023-0290,2023-05-30,C057,P030,UK Domestic,North UK,S02,50,68.37,0.05,3418.5,170.92,0.2,649.52,3897.1
INV-2023-0291,2023-12-30,C052,P031,UK Domestic,Midlands,S05,15,718.29,0.0,10774.35,0.0,0.2,2154.87,12929.22
INV-2024-0292,2024-11-21,C057,P022,UK Domestic,North UK,S01,5,55.58,0.05,277.9,13.9,0.2,52.8,316.8
INV-2023-0293,2023-10-29,C054,P004,EU Export,Germany,S07,15,537.35,0.15,8060.25,1209.04,0.19,1301.73,8152.94
INV-2023-0294,2023-02-16,C078,P013,UK Domestic,North UK,S02,30,214.22,0.05,6426.6,321.33,0.2,1221.05,7326.32
INV-2024-0295,2024-03-05,C061,P032,EU Export,Germany,S07,10,87.53,0.0,875.3,0.0,0.19,166.31,1041.61
INV-2024-0296,2024-05-23,C066,P026,UK Domestic,Midlands,S05,25,63.25,0.0,1581.25,0.0,0.2,316.25,1897.5
INV-2024-0297,2024-09-08,C010,P017,UK Domestic,Midlands,S05,1,119.56,0.0,119.56,0.0,0.2,23.91,143.47
INV-2023-0298,2023-10-12,C035,P023,EU Export,Spain,S08,8,55.6,0.0,444.8,0.0,0.21,93.41,538.21
INV-2023-0299,2023-07-13,C033,P008,EU Export,Germany,S07,2,195.07,0.05,390.14,19.51,0.19,70.42,441.05
INV-2024-0300,2024-05-24,C052,P015,UK Domestic,Midlands,S05,8,288.05,0.1,2304.4,230.44,0.2,414.79,2488.75
INV-2024-0301,2024-01-19,C042,P001,EU Export,Spain,S08,8,2560.01,0.0,20480.08,0.0,0.21,4300.82,24780.9
INV-2023-0302,2023-11-01,C049,P017,EU Export,Spain,S08,15,119.57,0.05,1793.55,89.68,0.21,357.81,2061.68
INV-2024-0303,2024-09-05,C060,P037,UK Domestic,Scotland,S06,1,1122.08,0.0,1122.08,0.0,0.2,224.42,1346.5
INV-2023-0304,2023-01-08,C054,P033,EU Export,Germany,S07,5,576.28,0.1,2881.4,288.14,0.19,492.72,3085.98
INV-2023-0305,2023-02-27,C075,P011,EU Export,Germany,S07,2,751.61,0.0,1503.22,0.0,0.19,285.61,1788.83
INV-2023-0306,2023-07-27,C025,P010,UK Domestic,Scotland,S06,25,1537.42,0.0,38435.5,0.0,0.2,7687.1,46122.6
INV-2023-0307,2023-09-04,C051,P024,UK Domestic,South UK,S03,5,55.96,0.0,279.8,0.0,0.2,55.96,335.76
INV-2023-0308,2023-04-21,C016,P022,UK Domestic,South UK,S04,5,56.69,0.0,283.45,0.0,0.2,56.69,340.14
INV-2024-0309,2024-06-22,C009,P018,UK Domestic,South UK,S04,5,105.98,0.1,529.9,52.99,0.2,95.38,572.29
INV-2023-0310,2023-12-22,C066,P018,UK Domestic,Midlands,S05,1,105.2,0.05,105.2,5.26,0.2,19.99,119.93
INV-2024-0311,2024-12-04,C051,P029,UK Domestic,South UK,S04,30,60.56,0.0,1816.8,0.0,0.2,363.36,2180.16
INV-2023-0312,2023-06-25,C051,P013,UK Domestic,South UK,S04,25,207.0,0.1,5175.0,517.5,0.2,931.5,5589.0
INV-2023-0313,2023-10-04,C020,P027,EU Export,France,S08,5,75.29,0.05,376.45,18.82,0.2,71.53,429.16
INV-2023-0314,2023-11-17,C055,P003,EU Export,France,S08,15,1172.79,0.0,17591.85,0.0,0.2,3518.37,21110.22
INV-2024-0315,2024-03-24,C015,P025,UK Domestic,North UK,S02,30,260.26,0.0,7807.8,0.0,0.2,1561.56,9369.36
INV-2023-0316,2023-04-02,C004,P021,UK Domestic,Scotland,S06,15,89.33,0.0,1339.95,0.0,0.2,267.99,1607.94
INV-2023-0317,2023-07-09,C035,P019,EU Export,Spain,S08,10,2164.96,0.15,21649.6,3247.44,0.21,3864.45,22266.61
INV-2023-0318,2023-05-01,C058,P013,UK Domestic,South UK,S04,10,205.91,0.05,2059.1,102.96,0.2,391.23,2347.37
INV-2024-0319,2024-06-10,C079,P005,UK Domestic,South UK,S03,2,137.18,0.05,274.36,13.72,0.2,52.13,312.77
INV-2024-0320,2024-03-16,C024,P003,UK Domestic,Midlands,S05,2,1182.81,0.1,2365.62,236.56,0.2,425.81,2554.87
INV-2023-0321,2023-06-10,C026,P008,EU Export,Germany,S07,8,200.53,0.0,1604.24,0.0,0.19,304.81,1909.05
INV-2024-0322,2024-01-19,C005,P028,EU Export,Germany,S07,5,70.4,0.0,352.0,0.0,0.19,66.88,418.88
INV-2024-0323,2024-10-20,C054,P017,EU Export,Germany,S07,8,114.95,0.0,919.6,0.0,0.19,174.72,1094.32
INV-2024-0324,2024-05-25,C079,P021,UK Domestic,South UK,S03,15,85.86,0.05,1287.9,64.4,0.2,244.7,1468.2
INV-2023-0325,2023-12-12,C005,P018,EU Export,Germany,S07,50,106.55,0.0,5327.5,0.0,0.19,1012.22,6339.72
INV-2024-0326,2024-06-08,C018,P017,UK Domestic,Scotland,S06,2,115.93,0.0,231.86,0.0,0.2,46.37,278.23
INV-2024-0327,2024-07-26,C029,P022,UK Domestic,North UK,S01,25,55.43,0.1,1385.75,138.58,0.2,249.43,1496.6
INV-2023-0328,2023-07-11,C036,P005,UK Domestic,North UK,S02,100,129.19,0.1,12919.0,1291.9,0.2,2325.42,13952.52
INV-2024-0329,2024-02-08,C068,P017,EU Export,Germany,S07,15,118.52,0.0,1777.8,0.0,0.19,337.78,2115.58
INV-2024-0330,2024-07-25,C011,P029,UK Domestic,Scotland,S06,25,62.46,0.05,1561.5,78.08,0.2,296.68,1780.1
INV-2023-0331,2023-02-04,C025,P009,UK Domestic,Scotland,S06,8,54.64,0.0,437.12,0.0,0.2,87.42,524.54
INV-2024-0332,2024-11-25,C046,P010,UK Domestic,Scotland,S06,8,1487.87,0.0,11902.96,0.0,0.2,2380.59,14283.55
INV-2024-0333,2024-04-05,C045,P034,UK Domestic,Midlands,S05,10,501.88,0.15,5018.8,752.82,0.2,853.2,5119.18
INV-2024-0334,2024-10-02,C018,P035,UK Domestic,Scotland,S06,3,856.01,0.05,2568.03,128.4,0.2,487.93,2927.56
INV-2023-0335,2023-10-21,C070,P031,EU Export,Spain,S08,25,714.46,0.05,17861.5,893.08,0.21,3563.37,20531.79
INV-2023-0336,2023-08-30,C007,P013,EU Export,Spain,S08,3,211.68,0.05,635.04,31.75,0.21,126.69,729.98
INV-2023-0337,2023-09-29,C077,P020,EU Export,Spain,S08,25,243.16,0.0,6079.0,0.0,0.21,1276.59,7355.59
INV-2024-0338,2024-10-09,C073,P016,UK Domestic,Midlands,S05,15,112.34,0.05,1685.1,84.26,0.2,320.17,1921.01
INV-2023-0339,2023-05-29,C044,P013,UK Domestic,South UK,S03,3,215.06,0.0,645.18,0.0,0.2,129.04,774.22
INV-2023-0340,2023-03-07,C004,P005,UK Domestic,Scotland,S06,50,140.39,0.0,7019.5,0.0,0.2,1403.9,8423.4
INV-2024-0341,2024-12-12,C039,P010,UK Domestic,Scotland,S06,10,1571.74,0.0,15717.4,0.0,0.2,3143.48,18860.88
INV-2023-0342,2023-04-09,C054,P007,EU Export,Germany,S07,15,375.83,0.05,5637.45,281.87,0.19,1017.56,6373.14
INV-2023-0343,2023-05-12,C005,P027,EU Export,Germany,S07,10,74.7,0.0,747.0,0.0,0.19,141.93,888.93
INV-2024-0344,2024-12-29,C005,P023,EU Export,Germany,S07,75,52.14,0.0,3910.5,0.0,0.19,743.0,4653.5
INV-2023-0345,2023-05-05,C010,P010,UK Domestic,Midlands,S05,2,1544.58,0.05,3089.16,154.46,0.2,586.94,3521.64
INV-2023-0346,2023-03-01,C044,P040,UK Domestic,South UK,S04,25,100.83,0.05,2520.75,126.04,0.2,478.94,2873.65
INV-2023-0347,2023-08-31,C052,P017,UK Domestic,Midlands,S05,10,117.17,0.0,1171.7,0.0,0.2,234.34,1406.04
INV-2024-0348,2024-10-24,C040,P007,EU Export,Germany,S07,8,377.41,0.0,3019.28,0.0,0.19,573.66,3592.94
INV-2024-0349,2024-09-15,C061,P027,EU Export,Germany,S07,1,73.41,0.0,73.41,0.0,0.19,13.95,87.36
INV-2023-0350,2023-12-21,C003,P009,UK Domestic,Midlands,S05,25,59.01,0.0,1475.25,0.0,0.2,295.05,1770.3
INV-2024-0351,2024-02-04,C019,P001,EU Export,Germany,S07,5,2650.69,0.15,13253.45,1988.02,0.19,2140.43,13405.86
INV-2024-0352,2024-08-28,C077,P016,EU Export,Spain,S08,2,116.26,0.0,232.52,0.0,0.21,48.83,281.35
INV-2023-0353,2023-12-06,C068,P004,EU Export,Germany,S07,10,569.49,0.0,5694.9,0.0,0.19,1082.03,6776.93
INV-2023-0354,2023-09-14,C061,P015,EU Export,Germany,S07,8,273.84,0.0,2190.72,0.0,0.19,416.24,2606.96
INV-2023-0355,2023-12-08,C064,P032,UK Domestic,North UK,S02,50,89.84,0.05,4492.0,224.6,0.2,853.48,5120.88
INV-2023-0356,2023-09-07,C057,P014,UK Domestic,North UK,S02,5,706.97,0.05,3534.85,176.74,0.2,671.62,4029.73
INV-2023-0357,2023-02-06,C072,P015,UK Domestic,South UK,S04,15,291.85,0.05,4377.75,218.89,0.2,831.77,4990.63
INV-2024-0358,2024-10-30,C053,P020,UK Domestic,Scotland,S06,2,259.18,0.0,518.36,0.0,0.2,103.67,622.03
INV-2023-0359,2023-05-11,C061,P016,EU Export,Germany,S07,20,113.86,0.0,2277.2,0.0,0.19,432.67,2709.87
INV-2023-0360,2023-03-23,C060,P003,UK Domestic,Scotland,S06,2,1257.24,0.0,2514.48,0.0,0.2,502.9,3017.38
INV-2024-0361,2024-12-06,C061,P012,EU Export,Germany,S07,8,356.77,0.0,2854.16,0.0,0.19,542.29,3396.45
INV-2024-0362,2024-08-08,C055,P006,EU Export,France,S08,3,121.35,0.0,364.05,0.0,0.2,72.81,436.86
INV-2024-0363,2024-05-18,C063,P009,EU Export,Spain,S08,1,59.44,0.0,59.44,0.0,0.21,12.48,71.92
INV-2024-0364,2024-12-13,C025,P026,UK Domestic,Scotland,S06,15,61.58,0.0,923.7,0.0,0.2,184.74,1108.44
INV-2023-0365,2023-06-20,C010,P020,UK Domestic,Midlands,S05,25,247.46,0.05,6186.5,309.33,0.2,1175.43,7052.6
INV-2024-0366,2024-01-30,C004,P038,UK Domestic,Scotland,S06,25,240.71,0.0,6017.75,0.0,0.2,1203.55,7221.3
INV-2024-0367,2024-12-20,C051,P019,UK Domestic,South UK,S03,20,2319.81,0.05,46396.2,2319.81,0.2,8815.28,52891.67
INV-2024-0368,2024-05-15,C011,P011,UK Domestic,Scotland,S06,40,794.05,0.0,31762.0,0.0,0.2,6352.4,38114.4
INV-2023-0369,2023-10-16,C039,P014,UK Domestic,Scotland,S06,15,744.66,0.1,11169.9,1116.99,0.2,2010.58,12063.49
INV-2023-0370,2023-07-15,C010,P007,UK Domestic,Midlands,S05,30,364.28,0.05,10928.4,546.42,0.2,2076.4,12458.38
INV-2023-0371,2023-08-17,C066,P031,UK Domestic,Midlands,S05,30,682.85,0.1,20485.5,2048.55,0.2,3687.39,22124.34
INV-2023-0372,2023-07-24,C063,P015,EU Export,Spain,S08,30,296.7,0.05,8901.0,445.05,0.21,1775.75,10231.7
INV-2024-0373,2024-08-10,C055,P006,EU Export,France,S08,15,125.4,0.15,1881.0,282.15,0.2,319.77,1918.62
INV-2024-0374,2024-11-25,C004,P006,UK Domestic,Scotland,S06,3,123.84,0.05,371.52,18.58,0.2,70.59,423.53
INV-2024-0375,2024-09-08,C019,P016,EU Export,Germany,S07,30,118.16,0.05,3544.8,177.24,0.19,639.84,4007.4
INV-2024-0376,2024-02-11,C050,P016,UK Domestic,North UK,S01,8,114.05,0.05,912.4,45.62,0.2,173.36,1040.14
INV-2024-0377,2024-06-08,C069,P020,EU Export,France,S08,25,242.04,0.0,6051.0,0.0,0.2,1210.2,7261.2
INV-2023-0378,2023-12-10,C001,P008,UK Domestic,North UK,S01,20,208.85,0.15,4177.0,626.55,0.2,710.09,4260.54
INV-2023-0379,2023-04-04,C036,P028,UK Domestic,North UK,S02,5,71.97,0.05,359.85,17.99,0.2,68.37,410.23
INV-2024-0380,2024-07-09,C051,P006,UK Domestic,South UK,S03,8,128.51,0.05,1028.08,51.4,0.2,195.34,1172.02
INV-2024-0381,2024-02-22,C001,P026,UK Domestic,North UK,S02,1,60.58,0.05,60.58,3.03,0.2,11.51,69.06
INV-2023-0382,2023-06-18,C077,P012,EU Export,Spain,S08,8,353.76,0.0,2830.08,0.0,0.21,594.32,3424.4
INV-2023-0383,2023-08-31,C069,P040,EU Export,France,S08,8,104.27,0.0,834.16,0.0,0.2,166.83,1000.99
INV-2024-0384,2024-07-01,C071,P019,UK Domestic,North UK,S01,8,2144.48,0.0,17155.84,0.0,0.2,3431.17,20587.01
INV-2024-0385,2024-06-12,C001,P020,UK Domestic,North UK,S01,8,258.8,0.05,2070.4,103.52,0.2,393.38,2360.26
INV-2023-0386,2023-03-31,C050,P016,UK Domestic,North UK,S02,15,118.93,0.0,1783.95,0.0,0.2,356.79,2140.74
INV-2024-0387,2024-03-18,C047,P018,EU Export,Germany,S07,15,102.74,0.05,1541.1,77.06,0.19,278.17,1742.21
INV-2024-0388,2024-08-30,C023,P029,UK Domestic,South UK,S03,10,63.28,0.0,632.8,0.0,0.2,126.56,759.36
INV-2023-0389,2023-02-26,C027,P027,EU Export,France,S08,20,77.09,0.05,1541.8,77.09,0.2,292.94,1757.65
INV-2024-0390,2024-01-18,C039,P005,UK Domestic,Scotland,S06,8,128.91,0.0,1031.28,0.0,0.2,206.26,1237.54
INV-2023-0391,2023-03-27,C019,P019,EU Export,Germany,S07,20,2201.47,0.15,44029.4,6604.41,0.19,7110.75,44535.74
INV-2024-0392,2024-11-22,C054,P014,EU Export,Germany,S07,15,721.81,0.05,10827.15,541.36,0.19,1954.3,12240.09
INV-2023-0393,2023-04-18,C036,P030,UK Domestic,North UK,S01,8,69.6,0.05,556.8,27.84,0.2,105.79,634.75
INV-2024-0394,2024-03-25,C016,P012,UK Domestic,South UK,S04,8,353.42,0.0,2827.36,0.0,0.2,565.47,3392.83
INV-2023-0395,2023-01-24,C068,P009,EU Export,Germany,S07,10,56.13,0.0,561.3,0.0,0.19,106.65,667.95
INV-2024-0396,2024-11-27,C022,P014,UK Domestic,North UK,S02,30,745.46,0.05,22363.8,1118.19,0.2,4249.12,25494.73
INV-2023-0397,2023-06-06,C065,P015,UK Domestic,South UK,S03,10,285.21,0.0,2852.1,0.0,0.2,570.42,3422.52
INV-2023-0398,2023-03-19,C060,P016,UK Domestic,Scotland,S06,10,113.24,0.05,1132.4,56.62,0.2,215.16,1290.94
INV-2024-0399,2024-08-02,C014,P020,EU Export,Spain,S08,3,257.22,0.05,771.66,38.58,0.21,153.95,887.03
INV-2024-0400,2024-05-16,C077,P003,EU Export,Spain,S08,2,1243.12,0.0,2486.24,0.0,0.21,522.11,3008.35
INV-2023-0401,2023-07-30,C021,P033,EU Export,Spain,S08,5,570.0,0.0,2850.0,0.0,0.21,598.5,3448.5
INV-2024-0402,2024-07-28,C040,P027,EU Export,Germany,S07,2,79.16,0.0,158.32,0.0,0.19,30.08,188.4
INV-2023-0403,2023-02-02,C005,P033,EU Export,Germany,S07,3,592.37,0.0,1777.11,0.0,0.19,337.65,2114.76
INV-2023-0404,2023-11-09,C029,P033,UK Domestic,North UK,S02,1,600.44,0.05,600.44,30.02,0.2,114.08,684.5
INV-2024-0405,2024-12-10,C047,P036,EU Export,Germany,S07,2,214.11,0.0,428.22,0.0,0.19,81.36,509.58
INV-2023-0406,2023-07-29,C061,P039,EU Export,Germany,S07,5,351.79,0.05,1758.95,87.95,0.19,317.49,1988.49
INV-2023-0407,2023-06-15,C047,P015,EU Export,Germany,S07,75,285.17,0.05,21387.75,1069.39,0.19,3860.49,24178.85
INV-2023-0408,2023-10-01,C009,P005,UK Domestic,South UK,S04,5,139.35,0.0,696.75,0.0,0.2,139.35,836.1
INV-2024-0409,2024-10-02,C047,P017,EU Export,Germany,S07,3,120.57,0.1,361.71,36.17,0.19,61.85,387.39
INV-2024-0410,2024-07-02,C005,P024,EU Export,Germany,S07,15,59.1,0.0,886.5,0.0,0.19,168.44,1054.94
INV-2023-0411,2023-12-08,C042,P006,EU Export,Spain,S08,50,120.75,0.05,6037.5,301.88,0.21,1204.48,6940.1
INV-2024-0412,2024-05-24,C041,P013,EU Export,France,S08,15,217.1,0.0,3256.5,0.0,0.2,651.3,3907.8
