ExpenseID,Date,DepartmentID,ExpenseCategory,Vendor,CostCenter,ExpenseAmount,BudgetCategory,IsPlanned
EXP-2024-1009,2024-05-31,D04,Rent & Utilities,Vodafone Business,CC-FIN,4803.01,Fixed,True
EXP-2024-1010,2024-05-08,D05,Rent & Utilities,Severn Trent Water,CC-HR,1653.55,Fixed,True
EXP-2024-1011,2024-05-21,D06,Rent & Utilities,British Gas Business,CC-IT,5263.92,Fixed,True
EXP-2024-1012,2024-05-29,D01,Marketing & Advertising,TradeShow Expo,CC-SALES,5917.26,Discretionary,True
EXP-2024-1013,2024-05-16,D02,Marketing & Advertising,HubSpot Europe,CC-MKTG,10200.39,Discretionary,False
EXP-2024-1014,2024-05-03,D02,Marketing & Advertising,Mailchimp,CC-MKTG,7328.71,Discretionary,True
EXP-2024-1015,2024-05-29,D02,Marketing & Advertising,TradeShow Expo,CC-MKTG,8794.59,Discretionary,False
EXP-2024-1016,2024-05-21,D02,Marketing & Advertising,Mailchimp,CC-MKTG,8076.22,Discretionary,True
EXP-2024-1017,2024-05-28,D02,Marketing & Advertising,LinkedIn Business,CC-MKTG,12607.36,Discretionary,False
EXP-2024-1018,2024-05-09,D04,Marketing & Advertising,TradeShow Expo,CC-FIN,1429.37,Discretionary,False
EXP-2024-1019,2024-05-08,D05,Marketing & Advertising,Eventbrite Corporate,CC-HR,2440.32,Discretionary,True
EXP-2024-1020,2024-05-13,D06,Marketing & Advertising,Google Ads,CC-IT,1943.52,Discretionary,True
EXP-2024-1021,2024-05-20,D01,Travel & Entertainment,Marriott Business,CC-SALES,12146.75,Discretionary,False
EXP-2024-1022,2024-05-06,D02,Travel & Entertainment,Hertz Corporate,CC-MKTG,2524.57,Discretionary,True
EXP-2024-1023,2024-05-28,D02,Travel & Entertainment,Hertz Corporate,CC-MKTG,2204.9,Discretionary,True
EXP-2024-1024,2024-05-08,D04,Travel & Entertainment,Marriott Business,CC-FIN,688.71,Discretionary,True
EXP-2024-1025,2024-05-08,D04,Travel & Entertainment,Booking.com for Business,CC-FIN,548.14,Discretionary,True
EXP-2024-1026,2024-05-13,D06,Travel & Entertainment,Hertz Corporate,CC-IT,707.9,Discretionary,False
EXP-2024-1027,2024-05-02,D06,Travel & Entertainment,Booking.com for Business,CC-IT,931.25,Discretionary,False
EXP-2024-1028,2024-05-21,D01,Software & Tools,SAP Business One,CC-SALES,1706.45,Variable,False
EXP-2024-1029,2024-05-06,D01,Software & Tools,Atlassian,CC-SALES,2046.99,Variable,True
EXP-2024-1030,2024-05-21,D02,Software & Tools,Adobe Creative Cloud,CC-MKTG,3743.13,Variable,True
EXP-2024-1031,2024-05-30,D02,Software & Tools,Atlassian,CC-MKTG,2207.57,Variable,True
EXP-2024-1032,2024-05-28,D03,Software & Tools,Salesforce Europe,CC-OPS,1688.5,Variable,True
EXP-2024-1033,2024-05-20,D03,Software & Tools,SAP Business One,CC-OPS,1649.15,Variable,True
EXP-2024-1034,2024-05-06,D04,Software & Tools,Microsoft Licensing,CC-FIN,2503.67,Variable,True
EXP-2024-1035,2024-05-07,D04,Software & Tools,Salesforce Europe,CC-FIN,1654.18,Variable,True
EXP-2024-1036,2024-05-23,D05,Software & Tools,Salesforce Europe,CC-HR,1249.21,Variable,True
EXP-2024-1037,2024-05-24,D05,Software & Tools,Atlassian,CC-HR,1157.77,Variable,True
EXP-2024-1038,2024-05-07,D06,Software & Tools,Microsoft Licensing,CC-IT,4926.07,Variable,True
EXP-2024-1039,2024-05-01,D06,Software & Tools,Slack Technologies,CC-IT,3644.99,Variable,True
EXP-2024-1040,2024-06-19,D01,Salaries & Benefits,BenefitHub,CC-SALES,55480.12,Fixed,True
EXP-2024-1041,2024-06-06,D02,Salaries & Benefits,PensionPlus Ltd,CC-MKTG,18885.2,Fixed,True
EXP-2024-1042,2024-06-20,D03,Salaries & Benefits,BenefitHub,CC-OPS,144106.99,Fixed,True
EXP-2024-1043,2024-06-24,D04,Salaries & Benefits,BenefitHub,CC-FIN,22761.64,Fixed,True
EXP-2024-1044,2024-06-07,D05,Salaries & Benefits,HealthShield Insurance,CC-HR,19886.16,Fixed,True
EXP-2024-1045,2024-06-28,D06,Salaries & Benefits,HMRC PAYE,CC-IT,38145.51,Fixed,True
EXP-2024-1046,2024-06-14,D01,Rent & Utilities,British Gas Business,CC-SALES,3315.22,Fixed,True
EXP-2024-1047,2024-06-19,D01,Rent & Utilities,E.ON Energy,CC-SALES,3053.08,Fixed,True
EXP-2024-1048,2024-06-17,D02,Rent & Utilities,British Gas Business,CC-MKTG,3522.29,Fixed,True
EXP-2024-1049,2024-06-11,D02,Rent & Utilities,BT Business,CC-MKTG,2353.96,Fixed,True
EXP-2024-1050,2024-06-03,D03,Rent & Utilities,Severn Trent Water,CC-OPS,9210.29,Fixed,True
EXP-2024-1051,2024-06-05,D03,Rent & Utilities,British Gas Business,CC-OPS,7716.97,Fixed,True
EXP-2024-1052,2024-06-17,D04,Rent & Utilities,Regus Office Solutions,CC-FIN,1310.82,Fixed,True
EXP-2024-1053,2024-06-27,D04,Rent & Utilities,E.ON Energy,CC-FIN,2452.77,Fixed,True
EXP-2024-1054,2024-06-06,D05,Rent & Utilities,British Gas Business,CC-HR,1158.96,Fixed,True
EXP-2024-1055,2024-06-20,D05,Rent & Utilities,Severn Trent Water,CC-HR,1412.13,Fixed,True
EXP-2024-1056,2024-06-18,D06,Rent & Utilities,Regus Office Solutions,CC-IT,2783.46,Fixed,True
EXP-2024-1057,2024-06-03,D06,Rent & Utilities,E.ON Energy,CC-IT,2569.08,Fixed,True
EXP-2024-1058,2024-06-25,D02,Marketing & Advertising,Mailchimp,CC-MKTG,10657.04,Discretionary,False
EXP-2024-1059,2024-06-12,D02,Marketing & Advertising,Eventbrite Corporate,CC-MKTG,9452.59,Discretionary,True
EXP-2024-1060,2024-06-26,D02,Marketing & Advertising,TradeShow Expo,CC-MKTG,5360.12,Discretionary,True
EXP-2024-1061,2024-06-19,D02,Marketing & Advertising,HubSpot Europe,CC-MKTG,10400.55,Discretionary,True
EXP-2024-1062,2024-06-19,D02,Marketing & Advertising,TradeShow Expo,CC-MKTG,10075.2,Discretionary,False
EXP-2024-1063,2024-06-25,D02,Marketing & Advertising,LinkedIn Business,CC-MKTG,7941.08,Discretionary,True
EXP-2024-1064,2024-06-07,D05,Marketing & Advertising,Mailchimp,CC-HR,2472.68,Discretionary,True
EXP-2024-1065,2024-06-11,D01,Travel & Entertainment,Uber for Business,CC-SALES,8835.82,Discretionary,True
EXP-2024-1066,2024-06-28,D02,Travel & Entertainment,British Airways Business,CC-MKTG,2726.08,Discretionary,True
EXP-2024-1067,2024-06-13,D03,Travel & Entertainment,Booking.com for Business,CC-OPS,2091.97,Discretionary,True
EXP-2024-1068,2024-06-12,D03,Travel & Entertainment,Hertz Corporate,CC-OPS,1850.99,Discretionary,False
EXP-2024-1069,2024-06-25,D04,Travel & Entertainment,Uber for Business,CC-FIN,654.41,Discretionary,False
EXP-2024-1070,2024-06-04,D04,Travel & Entertainment,Marriott Business,CC-FIN,608.99,Discretionary,True
EXP-2024-1071,2024-06-13,D05,Travel & Entertainment,Hertz Corporate,CC-HR,1006.63,Discretionary,True
EXP-2024-1072,2024-06-06,D05,Travel & Entertainment,British Airways Business,CC-HR,822.6,Discretionary,True
EXP-2024-1073,2024-06-14,D06,Travel & Entertainment,Marriott Business,CC-IT,2296.8,Discretionary,True
EXP-2024-1074,2024-06-13,D01,Equipment & Maintenance,Kärcher Professional,CC-SALES,958.31,Variable,True
EXP-2024-1075,2024-06-25,D02,Equipment & Maintenance,Ricoh Service,CC-MKTG,1202.28,Variable,True
EXP-2024-1076,2024-06-26,D03,Equipment & Maintenance,Kärcher Professional,CC-OPS,14264.39,Variable,True
EXP-2024-1077,2024-06-17,D04,Equipment & Maintenance,Ricoh Service,CC-FIN,885.79,Variable,True
EXP-2024-1078,2024-06-06,D05,Equipment & Maintenance,Konica Minolta,CC-HR,1761.03,Variable,False
EXP-2024-1079,2024-06-13,D06,Equipment & Maintenance,Caterpillar Equipment,CC-IT,5974.11,Variable,True
EXP-2024-1080,2024-06-03,D01,Office Supplies,Amazon Business,CC-SALES,1625.88,Variable,True
EXP-2024-1081,2024-06-18,D02,Office Supplies,Staples Business,CC-MKTG,2222.3,Variable,True
EXP-2024-1082,2024-06-20,D03,Office Supplies,Viking Direct,CC-OPS,2815.02,Variable,True
EXP-2024-1083,2024-06-06,D04,Office Supplies,Amazon Business,CC-FIN,1545.1,Variable,True
EXP-2024-1084,2024-06-17,D05,Office Supplies,Office Depot Europe,CC-HR,1074.08,Variable,True
EXP-2024-1085,2024-06-17,D06,Office Supplies,Viking Direct,CC-IT,931.92,Variable,True
EXP-2024-1086,2024-06-13,D01,Training & Development,CIPD Training,CC-SALES,2672.98,Discretionary,True
EXP-2024-1087,2024-06-11,D02,Training & Development,CIPD Training,CC-MKTG,1582.13,Discretionary,True
EXP-2024-1088,2024-06-28,D03,Training & Development,FranklinCovey Europe,CC-OPS,3060.03,Discretionary,False
EXP-2024-1089,2024-06-13,D04,Training & Development,Coursera for Business,CC-FIN,1053.33,Discretionary,True
EXP-2024-1090,2024-06-11,D05,Training & Development,LinkedIn Learning,CC-HR,2440.02,Discretionary,True
EXP-2024-1091,2024-06-27,D06,Training & Development,FranklinCovey Europe,CC-IT,1458.16,Discretionary,True
EXP-2024-1092,2024-06-11,D01,Other,DHL Supply Chain,CC-SALES,1330.32,Variable,True
EXP-2024-1093,2024-06-07,D02,Other,FedEx Express,CC-MKTG,1115.39,Variable,True
EXP-2024-1094,2024-06-07,D03,Other, miscellaneous,CC-OPS,3049.58,Variable,False
EXP-2024-1095,2024-06-07,D04,Other,Waste Management UK,CC-FIN,1907.22,Variable,True
EXP-2024-1096,2024-06-05,D05,Other,DHL Supply Chain,CC-HR,814.62,Variable,True
EXP-2024-1097,2024-06-20,D06,Other,FedEx Express,CC-IT,1115.62,Variable,True
EXP-2024-1098,2024-07-18,D01,Salaries & Benefits,Apex Payroll Services,CC-SALES,106451.37,Fixed,True
EXP-2024-1099,2024-07-12,D02,Salaries & Benefits,Apex Payroll Services,CC-MKTG,37446.71,Fixed,True
EXP-2024-1100,2024-07-29,D03,Salaries & Benefits,BenefitHub,CC-OPS,89878.57,Fixed,True
EXP-2024-1101,2024-07-16,D04,Salaries & Benefits,BenefitHub,CC-FIN,26553.2,Fixed,True
EXP-2024-1102,2024-07-30,D05,Salaries & Benefits,PensionPlus Ltd,CC-HR,20321.32,Fixed,True
EXP-2024-1103,2024-07-08,D06,Salaries & Benefits,BenefitHub,CC-IT,28971.1,Fixed,True
EXP-2024-1104,2024-07-16,D01,Rent & Utilities,Regus Office Solutions,CC-SALES,8726.03,Fixed,True
EXP-2024-1105,2024-07-12,D02,Rent & Utilities,E.ON Energy,CC-MKTG,4014.55,Fixed,True
EXP-2024-1106,2024-07-25,D03,Rent & Utilities,Severn Trent Water,CC-OPS,22030.27,Fixed,True
EXP-2024-1107,2024-07-04,D04,Rent & Utilities,British Gas Business,CC-FIN,4128.61,Fixed,True
EXP-2024-1108,2024-07-11,D05,Rent & Utilities,Vodafone Business,CC-HR,2168.63,Fixed,True
EXP-2024-1109,2024-07-22,D06,Rent & Utilities,Vodafone Business,CC-IT,2593.79,Fixed,True
EXP-2024-1110,2024-07-09,D01,Marketing & Advertising,Mailchimp,CC-SALES,4310.46,Discretionary,True
EXP-2024-1111,2024-07-31,D02,Marketing & Advertising,Mailchimp,CC-MKTG,13684.72,Discretionary,True
EXP-2024-1112,2024-07-23,D02,Marketing & Advertising,Mailchimp,CC-MKTG,14768.95,Discretionary,True
EXP-2024-1113,2024-07-09,D02,Marketing & Advertising,TradeShow Expo,CC-MKTG,15163.65,Discretionary,False
EXP-2024-1114,2024-07-22,D03,Marketing & Advertising,Google Ads,CC-OPS,1339.03,Discretionary,False
EXP-2024-1115,2024-07-05,D06,Marketing & Advertising,TradeShow Expo,CC-IT,1498.42,Discretionary,True
EXP-2024-1116,2024-07-29,D01,Travel & Entertainment,Expedia Business Travel,CC-SALES,2703.18,Discretionary,True
EXP-2024-1117,2024-07-26,D01,Travel & Entertainment,Marriott Business,CC-SALES,3696.23,Discretionary,True
EXP-2024-1118,2024-07-19,D01,Travel & Entertainment,Booking.com for Business,CC-SALES,3063.26,Discretionary,True
EXP-2024-1119,2024-07-02,D01,Travel & Entertainment,Expedia Business Travel,CC-SALES,3350.22,Discretionary,True
EXP-2024-1120,2024-07-24,D03,Travel & Entertainment,Booking.com for Business,CC-OPS,5056.9,Discretionary,True
EXP-2024-1121,2024-07-30,D04,Travel & Entertainment,British Airways Business,CC-FIN,1178.55,Discretionary,True
EXP-2024-1122,2024-07-22,D05,Travel & Entertainment,British Airways Business,CC-HR,816.67,Discretionary,True
EXP-2024-1123,2024-07-18,D06,Travel & Entertainment,Hertz Corporate,CC-IT,703.79,Discretionary,True
EXP-2024-1124,2024-07-11,D06,Travel & Entertainment,Hertz Corporate,CC-IT,917.29,Discretionary,True
EXP-2024-1125,2024-07-29,D01,Software & Tools,Slack Technologies,CC-SALES,2351.24,Variable,True
EXP-2024-1126,2024-07-31,D01,Software & Tools,Microsoft Licensing,CC-SALES,2149.03,Variable,True
EXP-2024-1127,2024-07-30,D02,Software & Tools,Salesforce Europe,CC-MKTG,4099.59,Variable,True
EXP-2024-1128,2024-07-30,D02,Software & Tools,SAP Business One,CC-MKTG,2968.6,Variable,True
EXP-2024-1129,2024-07-11,D03,Software & Tools,Microsoft Licensing,CC-OPS,1050.21,Variable,True
EXP-2024-1130,2024-07-09,D03,Software & Tools,SAP Business One,CC-OPS,1777.15,Variable,True
EXP-2024-1131,2024-07-24,D04,Software & Tools,Adobe Creative Cloud,CC-FIN,2908.85,Variable,False
EXP-2024-1132,2024-07-01,D04,Software & Tools,Slack Technologies,CC-FIN,2414.78,Variable,True
EXP-2024-1133,2024-07-31,D05,Software & Tools,Salesforce Europe,CC-HR,1871.85,Variable,True
EXP-2024-1134,2024-07-04,D05,Software & Tools,Zoom Video Communications,CC-HR,1837.55,Variable,True
EXP-2024-1135,2024-07-18,D06,Software & Tools,Microsoft Licensing,CC-IT,3092.41,Variable,False
EXP-2024-1136,2024-07-25,D06,Software & Tools,Microsoft Licensing,CC-IT,2950.19,Variable,True
EXP-2024-1137,2024-07-10,D01,Office Supplies,Amazon Business,CC-SALES,1070.0,Variable,False
EXP-2024-1138,2024-07-05,D02,Office Supplies,Amazon Business,CC-MKTG,1705.55,Variable,True
EXP-2024-1139,2024-07-02,D03,Office Supplies,Amazon Business,CC-OPS,3274.84,Variable,True
EXP-2024-1140,2024-07-16,D04,Office Supplies,Viking Direct,CC-FIN,2065.3,Variable,True
EXP-2024-1141,2024-07-09,D05,Office Supplies,Office Depot Europe,CC-HR,1474.86,Variable,True
EXP-2024-1142,2024-07-18,D06,Office Supplies,Office Depot Europe,CC-IT,756.77,Variable,False
EXP-2024-1143,2024-07-17,D01,Other, miscellaneous,CC-SALES,773.7,Variable,True
EXP-2024-1144,2024-07-26,D01,Other, miscellaneous,CC-SALES,679.51,Variable,True
EXP-2024-1145,2024-07-10,D02,Other,FedEx Express,CC-MKTG,509.52,Variable,True
EXP-2024-1146,2024-07-12,D02,Other,FedEx Express,CC-MKTG,320.66,Variable,True
EXP-2024-1147,2024-07-31,D03,Other,Iron Mountain Storage,CC-OPS,1824.22,Variable,True
EXP-2024-1148,2024-07-08,D03,Other,Waste Management UK,CC-OPS,1570.48,Variable,True
EXP-2024-1149,2024-07-08,D04,Other,FedEx Express,CC-FIN,832.48,Variable,True
EXP-2024-1150,2024-07-08,D04,Other,DHL Supply Chain,CC-FIN,939.39,Variable,True
EXP-2024-1151,2024-07-26,D05,Other,Iron Mountain Storage,CC-HR,354.49,Variable,True
EXP-2024-1152,2024-07-24,D05,Other, miscellaneous,CC-HR,665.86,Variable,True
EXP-2024-1153,2024-07-05,D06,Other, miscellaneous,CC-IT,999.59,Variable,True
EXP-2024-1154,2024-07-23,D06,Other,Iron Mountain Storage,CC-IT,551.7,Variable,True
EXP-2024-1155,2024-08-01,D01,Salaries & Benefits,BenefitHub,CC-SALES,87312.32,Fixed,True
EXP-2024-1156,2024-08-01,D02,Salaries & Benefits,PensionPlus Ltd,CC-MKTG,18738.04,Fixed,True
EXP-2024-1157,2024-08-09,D03,Salaries & Benefits,PensionPlus Ltd,CC-OPS,145295.98,Fixed,True
EXP-2024-1158,2024-08-01,D04,Salaries & Benefits,PensionPlus Ltd,CC-FIN,24034.1,Fixed,True
EXP-2024-1159,2024-08-01,D05,Salaries & Benefits,PensionPlus Ltd,CC-HR,9844.31,Fixed,True
EXP-2024-1160,2024-08-14,D06,Salaries & Benefits,HMRC PAYE,CC-IT,27197.33,Fixed,True
EXP-2024-1161,2024-08-15,D01,Rent & Utilities,Severn Trent Water,CC-SALES,5978.03,Fixed,True
EXP-2024-1162,2024-08-27,D01,Rent & Utilities,Vodafone Business,CC-SALES,5271.67,Fixed,True
EXP-2024-1163,2024-08-13,D02,Rent & Utilities,British Gas Business,CC-MKTG,2067.49,Fixed,True
EXP-2024-1164,2024-08-06,D02,Rent & Utilities,Regus Office Solutions,CC-MKTG,3317.04,Fixed,True
EXP-2024-1165,2024-08-09,D03,Rent & Utilities,British Gas Business,CC-OPS,11256.58,Fixed,True
EXP-2024-1166,2024-08-23,D03,Rent & Utilities,Severn Trent Water,CC-OPS,10795.24,Fixed,True
EXP-2024-1167,2024-08-15,D04,Rent & Utilities,British Gas Business,CC-FIN,1940.5,Fixed,True
EXP-2024-1168,2024-08-02,D04,Rent & Utilities,British Gas Business,CC-FIN,2543.83,Fixed,True
EXP-2024-1169,2024-08-22,D05,Rent & Utilities,British Gas Business,CC-HR,1035.26,Fixed,True
EXP-2024-1170,2024-08-22,D05,Rent & Utilities,British Gas Business,CC-HR,1045.52,Fixed,True
EXP-2024-1171,2024-08-06,D06,Rent & Utilities,BT Business,CC-IT,2883.43,Fixed,True
EXP-2024-1172,2024-08-30,D06,Rent & Utilities,Vodafone Business,CC-IT,2527.79,Fixed,True
EXP-2024-1173,2024-08-29,D01,Marketing & Advertising,HubSpot Europe,CC-SALES,7035.17,Discretionary,True
EXP-2024-1174,2024-08-08,D02,Marketing & Advertising,TradeShow Expo,CC-MKTG,28711.68,Discretionary,False
EXP-2024-1175,2024-08-26,D02,Marketing & Advertising,Eventbrite Corporate,CC-MKTG,23999.01,Discretionary,True
EXP-2024-1176,2024-08-01,D03,Marketing & Advertising,Mailchimp,CC-OPS,881.24,Discretionary,False
EXP-2024-1177,2024-08-08,D05,Marketing & Advertising,Eventbrite Corporate,CC-HR,2046.24,Discretionary,True
EXP-2024-1178,2024-08-21,D01,Travel & Entertainment,Marriott Business,CC-SALES,15970.94,Discretionary,False
EXP-2024-1179,2024-08-05,D04,Travel & Entertainment,Marriott Business,CC-FIN,958.91,Discretionary,True
EXP-2024-1180,2024-08-21,D05,Travel & Entertainment,Hertz Corporate,CC-HR,1131.63,Discretionary,True
EXP-2024-1181,2024-08-13,D06,Travel & Entertainment,Booking.com for Business,CC-IT,1573.42,Discretionary,True
EXP-2024-1182,2024-08-16,D01,Software & Tools,Zoom Video Communications,CC-SALES,3361.98,Variable,False
EXP-2024-1183,2024-08-23,D02,Software & Tools,Zoom Video Communications,CC-MKTG,6016.67,Variable,True
EXP-2024-1184,2024-08-12,D03,Software & Tools,Adobe Creative Cloud,CC-OPS,2380.77,Variable,True
EXP-2024-1185,2024-08-27,D04,Software & Tools,SAP Business One,CC-FIN,5633.13,Variable,True
EXP-2024-1186,2024-08-05,D05,Software & Tools,Slack Technologies,CC-HR,4216.67,Variable,True
EXP-2024-1187,2024-08-12,D06,Software & Tools,Adobe Creative Cloud,CC-IT,7947.11,Variable,True
EXP-2024-1188,2024-08-06,D01,Professional Services,Deloitte Consulting,CC-SALES,1304.66,Variable,True
EXP-2024-1189,2024-08-20,D02,Professional Services,Deloitte Consulting,CC-MKTG,2342.25,Variable,True
EXP-2024-1190,2024-08-27,D03,Professional Services,KPMG Advisory,CC-OPS,3661.77,Variable,True
EXP-2024-1191,2024-08-05,D04,Professional Services,EY Tax Services,CC-FIN,6428.71,Variable,True
EXP-2024-1192,2024-08-22,D05,Professional Services,Grant Thornton,CC-HR,2649.98,Variable,True
EXP-2024-1193,2024-08-06,D06,Professional Services,Deloitte Consulting,CC-IT,1357.36,Variable,False
EXP-2024-1194,2024-08-22,D01,Other,DHL Supply Chain,CC-SALES,1088.53,Variable,True
EXP-2024-1195,2024-08-12,D02,Other,Waste Management UK,CC-MKTG,1090.83,Variable,True
EXP-2024-1196,2024-08-07,D03,Other,DHL Supply Chain,CC-OPS,4057.69,Variable,True
EXP-2024-1197,2024-08-21,D04,Other,Waste Management UK,CC-FIN,2152.55,Variable,True
EXP-2024-1198,2024-08-27,D05,Other,FedEx Express,CC-HR,949.84,Variable,True
EXP-2024-1199,2024-08-02,D06,Other,Iron Mountain Storage,CC-IT,1980.5,Variable,True
EXP-2024-1200,2024-09-03,D01,Salaries & Benefits,Apex Payroll Services,CC-SALES,123112.27,Fixed,True
EXP-2024-1201,2024-09-04,D02,Salaries & Benefits,PensionPlus Ltd,CC-MKTG,44304.2,Fixed,True
EXP-2024-1202,2024-09-18,D03,Salaries & Benefits,Apex Payroll Services,CC-OPS,137545.03,Fixed,True
EXP-2024-1203,2024-09-17,D04,Salaries & Benefits,HMRC PAYE,CC-FIN,17032.42,Fixed,True
EXP-2024-1204,2024-09-06,D05,Salaries & Benefits,PensionPlus Ltd,CC-HR,17094.36,Fixed,True
EXP-2024-1205,2024-09-24,D06,Salaries & Benefits,BenefitHub,CC-IT,46594.96,Fixed,True
EXP-2024-1206,2024-09-23,D01,Rent & Utilities,Vodafone Business,CC-SALES,10028.82,Fixed,True
EXP-2024-1207,2024-09-04,D02,Rent & Utilities,Vodafone Business,CC-MKTG,6674.02,Fixed,True
EXP-2024-1208,2024-09-18,D03,Rent & Utilities,British Gas Business,CC-OPS,23322.02,Fixed,True
EXP-2024-1209,2024-09-06,D04,Rent & Utilities,Severn Trent Water,CC-FIN,4742.74,Fixed,True
EXP-2024-1210,2024-09-30,D05,Rent & Utilities,E.ON Energy,CC-HR,3304.54,Fixed,True
EXP-2024-1211,2024-09-18,D06,Rent & Utilities,BT Business,CC-IT,6246.39,Fixed,True
EXP-2024-1212,2024-09-24,D01,Marketing & Advertising,HubSpot Europe,CC-SALES,8479.43,Discretionary,True
EXP-2024-1213,2024-09-13,D02,Marketing & Advertising,Mailchimp,CC-MKTG,11096.09,Discretionary,True
EXP-2024-1214,2024-09-12,D02,Marketing & Advertising,TradeShow Expo,CC-MKTG,14562.67,Discretionary,True
EXP-2024-1215,2024-09-24,D02,Marketing & Advertising,HubSpot Europe,CC-MKTG,13412.0,Discretionary,True
EXP-2024-1216,2024-09-17,D02,Marketing & Advertising,LinkedIn Business,CC-MKTG,19409.11,Discretionary,True
EXP-2024-1217,2024-09-11,D04,Marketing & Advertising,LinkedIn Business,CC-FIN,1176.37,Discretionary,True
EXP-2024-1218,2024-09-19,D06,Marketing & Advertising,Mailchimp,CC-IT,2118.94,Discretionary,True
EXP-2024-1219,2024-09-19,D01,Travel & Entertainment,Expedia Business Travel,CC-SALES,15610.74,Discretionary,True
EXP-2024-1220,2024-09-24,D04,Travel & Entertainment,British Airways Business,CC-FIN,987.13,Discretionary,True
EXP-2024-1221,2024-09-23,D06,Travel & Entertainment,British Airways Business,CC-IT,904.53,Discretionary,True
EXP-2024-1222,2024-09-10,D06,Travel & Entertainment,Marriott Business,CC-IT,777.5,Discretionary,False
EXP-2024-1223,2024-09-25,D01,Software & Tools,Zoom Video Communications,CC-SALES,6545.03,Variable,True
EXP-2024-1224,2024-09-27,D02,Software & Tools,Microsoft Licensing,CC-MKTG,9362.48,Variable,True
EXP-2024-1225,2024-09-25,D03,Software & Tools,Adobe Creative Cloud,CC-OPS,3266.26,Variable,False
EXP-2024-1226,2024-09-30,D04,Software & Tools,Salesforce Europe,CC-FIN,6290.25,Variable,True
EXP-2024-1227,2024-09-02,D05,Software & Tools,Microsoft Licensing,CC-HR,3874.88,Variable,True
EXP-2024-1228,2024-09-19,D06,Software & Tools,SAP Business One,CC-IT,10704.82,Variable,True
EXP-2024-1229,2024-09-13,D01,Equipment & Maintenance,Ricoh Service,CC-SALES,1368.14,Variable,True
EXP-2024-1230,2024-09-10,D02,Equipment & Maintenance,Siemens Maintenance,CC-MKTG,1420.18,Variable,True
EXP-2024-1231,2024-09-24,D03,Equipment & Maintenance,Siemens Maintenance,CC-OPS,10183.46,Variable,True
EXP-2024-1232,2024-09-25,D04,Equipment & Maintenance,Caterpillar Equipment,CC-FIN,1226.75,Variable,True
EXP-2024-1233,2024-09-16,D05,Equipment & Maintenance,Konica Minolta,CC-HR,831.95,Variable,True
EXP-2024-1234,2024-09-24,D06,Equipment & Maintenance,Siemens Maintenance,CC-IT,5300.5,Variable,True
EXP-2024-1235,2024-09-11,D01,Office Supplies,Amazon Business,CC-SALES,703.3,Variable,True
EXP-2024-1236,2024-09-12,D01,Office Supplies,Staples Business,CC-SALES,611.32,Variable,True
EXP-2024-1237,2024-09-25,D02,Office Supplies,Viking Direct,CC-MKTG,888.76,Variable,True
EXP-2024-1238,2024-09-27,D02,Office Supplies,Viking Direct,CC-MKTG,868.7,Variable,True
EXP-2024-1239,2024-09-30,D03,Office Supplies,Office Depot Europe,CC-OPS,1946.49,Variable,True
EXP-2024-1240,2024-09-25,D03,Office Supplies,Amazon Business,CC-OPS,1346.18,Variable,True
EXP-2024-1241,2024-09-20,D04,Office Supplies,Staples Business,CC-FIN,611.21,Variable,True
EXP-2024-1242,2024-09-11,D04,Office Supplies,Amazon Business,CC-FIN,1147.29,Variable,True
EXP-2024-1243,2024-09-11,D05,Office Supplies,Staples Business,CC-HR,498.54,Variable,True
EXP-2024-1244,2024-09-18,D05,Office Supplies,Amazon Business,CC-HR,704.03,Variable,True
EXP-2024-1245,2024-09-05,D06,Office Supplies,Viking Direct,CC-IT,613.68,Variable,True
EXP-2024-1246,2024-09-17,D06,Office Supplies,Staples Business,CC-IT,532.32,Variable,False
EXP-2024-1247,2024-09-09,D01,Other,DHL Supply Chain,CC-SALES,1148.33,Variable,True
EXP-2024-1248,2024-09-09,D02,Other,FedEx Express,CC-MKTG,1148.14,Variable,False
EXP-2024-1249,2024-09-13,D03,Other,Iron Mountain Storage,CC-OPS,5339.24,Variable,True
EXP-2024-1250,2024-09-11,D04,Other,DHL Supply Chain,CC-FIN,2451.98,Variable,True
EXP-2024-1251,2024-09-17,D05,Other,Waste Management UK,CC-HR,1527.85,Variable,True
EXP-2024-1252,2024-09-10,D06,Other,Waste Management UK,CC-IT,8856.26,Variable,False
EXP-2024-1253,2024-10-24,D01,Salaries & Benefits,HealthShield Insurance,CC-SALES,100930.53,Fixed,True
EXP-2024-1254,2024-10-22,D02,Salaries & Benefits,PensionPlus Ltd,CC-MKTG,20848.5,Fixed,True
EXP-2024-1255,2024-10-10,D03,Salaries & Benefits,HealthShield Insurance,CC-OPS,107973.34,Fixed,True
EXP-2024-1256,2024-10-17,D04,Salaries & Benefits,PensionPlus Ltd,CC-FIN,33162.25,Fixed,True
EXP-2024-1257,2024-10-21,D05,Salaries & Benefits,HealthShield Insurance,CC-HR,21189.68,Fixed,True
EXP-2024-1258,2024-10-29,D06,Salaries & Benefits,HealthShield Insurance,CC-IT,53029.73,Fixed,True
EXP-2024-1259,2024-10-08,D01,Rent & Utilities,E.ON Energy,CC-SALES,13457.0,Fixed,True
EXP-2024-1260,2024-10-22,D02,Rent & Utilities,British Gas Business,CC-MKTG,6485.21,Fixed,True
